line_id,date,description,amount,currency,classification,project_code,counterparty,fund,account,account_number,bank_account,mapping_method,rule_id,rule_version,decision_id,source_id,source_excerpt,source_location,close_id,export_profile
GL-0001,2026-06-30,10010 - Cash · Cash Paid,-457213.59,EUR,Cash FX gains / losses,,,2100,10000,,,rule,RULE-COA-008,v4c,,SRC-XLS-E80F1CD6,"Ashcombe Co-Invest L.P. | 10010 - Cash | Cash Paid | 71 GL rows | Dr 0.00 Cr 457,213.59 EUR","{'sheet': 'Investor-Level GL', 'row': 27008}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-1061,2026-06-30,20010 - Creditors · Payable: Other,0.0,USD,Other payables,,,9807,20022,,,rule,RULE-COA-031,v4c,,SRC-XLS-E80F1CD6,"Tarnfield Co-Invest L.P. | 20010 - Creditors | Payable: Other | 36 GL rows | Dr 701,007.67 Cr 701,007.67 USD","{'sheet': 'Investor-Level GL', 'row': 32386}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-1062,2026-06-30,20020 - Accruals · Accruals: Expenses,-140.52,USD,Accrued Expenses,,,9807,20030,,,rule,RULE-COA-034,v4c,,SRC-XLS-E80F1CD6,"Tarnfield Co-Invest L.P. | 20020 - Accruals | Accruals: Expenses | 284 GL rows | Dr 25,578.10 Cr 25,718.62 USD","{'sheet': 'Investor-Level GL', 'row': 30720}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-1063,2026-06-30,20030 - General Partner Share Payable · Payable: General Partner Share,-25.0,USD,Management fees payable,,,9807,20015,,,rule,RULE-COA-037,v4c,,SRC-XLS-E80F1CD6,Tarnfield Co-Invest L.P. | 20030 - General Partner Share Payable | Payable: General Partner Share | 284 GL rows | Dr 233.82 Cr 258.82 USD,"{'sheet': 'Investor-Level GL', 'row': 31280}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-1064,2026-06-30,30040 - Income Attributed to GP re GP Share · General Partner Share Paid,25.0,USD,Expense: General Partner Profit Share,,,9807,50010,,,rule,RULE-COA-058,v4c,,SRC-XLS-E80F1CD6,Tarnfield Co-Invest L.P. | 30040 - Income Attributed to GP re GP Share | General Partner Share Paid | 224 GL rows | Dr 253.00 Cr 228.00 USD,"{'sheet': 'Investor-Level GL', 'row': 31392}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-1065,2026-06-30,30050 - Partner Transfers · Capital Calls: Formation Fees (Outside Commitment),0.0,USD,Partner Transfer,,,9807,,,,decision,,,DEC-086,SRC-XLS-E80F1CD6,"Tarnfield Co-Invest L.P. | 30050 - Partner Transfers | Capital Calls: Formation Fees (Outside Commitment) | 4 GL rows | Dr 5,737.55 Cr 5,737.55 USD","{'sheet': 'Investor-Level GL', 'row': 32384}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-1066,2026-06-30,30050 - Partner Transfers · Capital Calls: Investments,0.0,USD,Partner Transfer,,,9807,,,,decision,,,DEC-087,SRC-XLS-E80F1CD6,"Tarnfield Co-Invest L.P. | 30050 - Partner Transfers | Capital Calls: Investments | 4 GL rows | Dr 3,825,034.49 Cr 3,825,034.49 USD","{'sheet': 'Investor-Level GL', 'row': 32289}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-1067,2026-06-30,30050 - Partner Transfers · Capital Calls: Operating Expenses (Outside Commitment),0.0,USD,Partner Transfer,,,9807,,,,decision,,,DEC-088,SRC-XLS-E80F1CD6,"Tarnfield Co-Invest L.P. | 30050 - Partner Transfers | Capital Calls: Operating Expenses (Outside Commitment) | 4 GL rows | Dr 1,206.37 Cr 1,206.37 USD","{'sheet': 'Investor-Level GL', 'row': 32385}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-1068,2026-06-30,30050 - Partner Transfers · Expense: Administration Fees,0.0,USD,Partner Transfer,,,9807,,,,decision,,,DEC-089,SRC-XLS-E80F1CD6,Tarnfield Co-Invest L.P. | 30050 - Partner Transfers | Expense: Administration Fees | 88 GL rows | Dr 642.77 Cr 642.77 USD,"{'sheet': 'Investor-Level GL', 'row': 32398}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-1069,2026-06-30,30050 - Partner Transfers · Expense: Audit Fees (UK),0.0,USD,Partner Transfer,,,9807,,,,decision,,,DEC-090,SRC-XLS-E80F1CD6,Tarnfield Co-Invest L.P. | 30050 - Partner Transfers | Expense: Audit Fees (UK) | 4 GL rows | Dr 20.57 Cr 20.57 USD,"{'sheet': 'Investor-Level GL', 'row': 32599}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-1070,2026-06-30,30050 - Partner Transfers · Expense: Audit Fees (US),0.0,USD,Partner Transfer,,,9807,,,,decision,,,DEC-091,SRC-XLS-E80F1CD6,Tarnfield Co-Invest L.P. | 30050 - Partner Transfers | Expense: Audit Fees (US) | 60 GL rows | Dr 302.19 Cr 302.19 USD,"{'sheet': 'Investor-Level GL', 'row': 32399}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-1071,2026-06-30,30050 - Partner Transfers · Expense: Bank Charges,0.0,USD,Partner Transfer,,,9807,,,,decision,,,DEC-092,SRC-XLS-E80F1CD6,Tarnfield Co-Invest L.P. | 30050 - Partner Transfers | Expense: Bank Charges | 76 GL rows | Dr 9.68 Cr 9.68 USD,"{'sheet': 'Investor-Level GL', 'row': 32559}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-1072,2026-06-30,30050 - Partner Transfers · Expense: Depositary Fees,0.0,USD,Partner Transfer,,,9807,,,,decision,,,DEC-093,SRC-XLS-E80F1CD6,Tarnfield Co-Invest L.P. | 30050 - Partner Transfers | Expense: Depositary Fees | 4 GL rows | Dr 16.93 Cr 16.93 USD,"{'sheet': 'Investor-Level GL', 'row': 32641}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-1073,2026-06-30,30050 - Partner Transfers · Expense: Legal & Professional Fees,0.0,USD,Partner Transfer,,,9807,,,,decision,,,DEC-094,SRC-XLS-E80F1CD6,Tarnfield Co-Invest L.P. | 30050 - Partner Transfers | Expense: Legal & Professional Fees | 32 GL rows | Dr 474.64 Cr 474.64 USD,"{'sheet': 'Investor-Level GL', 'row': 32561}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-1074,2026-06-30,30050 - Partner Transfers · Expense: Other Expenses,0.0,USD,Partner Transfer,,,9807,,,,decision,,,DEC-095,SRC-XLS-E80F1CD6,Tarnfield Co-Invest L.P. | 30050 - Partner Transfers | Expense: Other Expenses | 28 GL rows | Dr 28.98 Cr 28.98 USD,"{'sheet': 'Investor-Level GL', 'row': 32428}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-1075,2026-06-30,30050 - Partner Transfers · Expense: Tax Fees (Other),0.0,USD,Partner Transfer,,,9807,,,,decision,,,DEC-096,SRC-XLS-E80F1CD6,Tarnfield Co-Invest L.P. | 30050 - Partner Transfers | Expense: Tax Fees (Other) | 4 GL rows | Dr 0.94 Cr 0.94 USD,"{'sheet': 'Investor-Level GL', 'row': 32612}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-1076,2026-06-30,30050 - Partner Transfers · Expense: Tax Fees (UK),0.0,USD,Partner Transfer,,,9807,,,,decision,,,DEC-097,SRC-XLS-E80F1CD6,Tarnfield Co-Invest L.P. | 30050 - Partner Transfers | Expense: Tax Fees (UK) | 76 GL rows | Dr 318.14 Cr 318.14 USD,"{'sheet': 'Investor-Level GL', 'row': 32400}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-1077,2026-06-30,30050 - Partner Transfers · Expense: Tax Fees (US),0.0,USD,Partner Transfer,,,9807,,,,decision,,,DEC-098,SRC-XLS-E80F1CD6,Tarnfield Co-Invest L.P. | 30050 - Partner Transfers | Expense: Tax Fees (US) | 64 GL rows | Dr 285.99 Cr 285.99 USD,"{'sheet': 'Investor-Level GL', 'row': 32401}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-1078,2026-06-30,30050 - Partner Transfers · Fiscal year close,0.0,USD,Fiscal year close,,,9807,30030,,,rule,RULE-COA-105,v4c,,SRC-XLS-E80F1CD6,"Tarnfield Co-Invest L.P. | 30050 - Partner Transfers | Fiscal year close | 64 GL rows | Dr 2,497.15 Cr 2,497.15 USD","{'sheet': 'Investor-Level GL', 'row': 32408}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-1079,2026-06-30,30050 - Partner Transfers · General Partner Share Paid,0.0,USD,Partner Transfer,,,9807,,,,decision,,,DEC-099,SRC-XLS-E80F1CD6,Tarnfield Co-Invest L.P. | 30050 - Partner Transfers | General Partner Share Paid | 60 GL rows | Dr 5.82 Cr 5.82 USD,"{'sheet': 'Investor-Level GL', 'row': 32396}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-1080,2026-06-30,30050 - Partner Transfers · Income: Bank Interest Received,0.0,USD,Partner Transfer,,,9807,,,,decision,,,DEC-100,SRC-XLS-E80F1CD6,Tarnfield Co-Invest L.P. | 30050 - Partner Transfers | Income: Bank Interest Received | 36 GL rows | Dr 190.64 Cr 190.64 USD,"{'sheet': 'Investor-Level GL', 'row': 32388}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-1081,2026-06-30,30050 - Partner Transfers · Realised Gain/(Loss): Loss on Formation Fees,0.0,USD,Partner Transfer,,,9807,,,,decision,,,DEC-101,SRC-XLS-E80F1CD6,"Tarnfield Co-Invest L.P. | 30050 - Partner Transfers | Realised Gain/(Loss): Loss on Formation Fees | 4 GL rows | Dr 5,556.15 Cr 5,556.15 USD","{'sheet': 'Investor-Level GL', 'row': 32570}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-1082,2026-06-30,30050 - Partner Transfers · Unrealised Gain/(Loss):  Gain on Investments,0.0,USD,Partner Transfer,,,9807,,,,decision,,,DEC-102,SRC-XLS-E80F1CD6,"Tarnfield Co-Invest L.P. | 30050 - Partner Transfers | Unrealised Gain/(Loss):  Gain on Investments | 56 GL rows | Dr 61,593,631.33 Cr 61,593,631.33 USD","{'sheet': 'Investor-Level GL', 'row': 33760}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-1083,2026-06-30,30050 - Partner Transfers · Unrealised Gain/(Loss): FX Gain or (Loss) on Investments,0.0,USD,Partner Transfer,,,9807,,,,decision,,,DEC-103,SRC-XLS-E80F1CD6,"Tarnfield Co-Invest L.P. | 30050 - Partner Transfers | Unrealised Gain/(Loss): FX Gain or (Loss) on Investments | 8 GL rows | Dr 283,487.69 Cr 283,487.69 USD","{'sheet': 'Investor-Level GL', 'row': 33753}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-1084,2026-06-30,30055 - Suspense · Suspense (Credit),0.0,USD,Suspense (credit),,,9807,30040,,,rule,RULE-COA-066,v4c,,SRC-XLS-E80F1CD6,"Tarnfield Co-Invest L.P. | 30055 - Suspense | Suspense (Credit) | 40 GL rows | Dr 140,501,121.94 Cr 140,501,121.94 USD","{'sheet': 'Investor-Level GL', 'row': 32320}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-1085,2026-06-30,40030 - Unrealised Gain/(Loss) - Investments · Unrealised Gain/(Loss):  Gain on Investments,-41963966.83,USD,Unrealised Gain: Investments,,,9807,40066,,,rule,RULE-COA-073,v4c,,SRC-XLS-E80F1CD6,"Tarnfield Co-Invest L.P. | 40030 - Unrealised Gain/(Loss) - Investments | Unrealised Gain/(Loss):  Gain on Investments | 224 GL rows | Dr 1,784,748,376.54 Cr 1,826,712,343.37 USD","{'sheet': 'Investor-Level GL', 'row': 33304}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-1086,2026-06-30,40070 - Interest Income - Bank · Income: Bank Interest Received,-193.9,USD,Income: Bank interest,,,9807,40051,,,rule,RULE-COA-080,v4c,,SRC-XLS-E80F1CD6,Tarnfield Co-Invest L.P. | 40070 - Interest Income - Bank | Income: Bank Interest Received | 224 GL rows | Dr 0.00 Cr 193.90 USD,"{'sheet': 'Investor-Level GL', 'row': 30384}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-1087,2026-06-30,50020 - Administration Fees · Expense: Administration Fees,6661.32,USD,Expense: Adminstration fees,,,9807,50080,,,rule,RULE-COA-088,v4c,,SRC-XLS-E80F1CD6,"Tarnfield Co-Invest L.P. | 50020 - Administration Fees | Expense: Administration Fees | 339 GL rows | Dr 12,893.67 Cr 6,232.35 USD","{'sheet': 'Investor-Level GL', 'row': 29392}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-1088,2026-06-30,50040 - Audit Fees · Expense: Audit Fees (UK),4468.96,USD,Expense: Audit fees,,,9807,50090,,,rule,RULE-COA-091,v4c,,SRC-XLS-E80F1CD6,"Tarnfield Co-Invest L.P. | 50040 - Audit Fees | Expense: Audit Fees (UK) | 115 GL rows | Dr 4,481.84 Cr 12.88 USD","{'sheet': 'Investor-Level GL', 'row': 30050}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-1089,2026-06-30,50040 - Audit Fees · Expense: Audit Fees (US),100.0,USD,Expense: Audit fees,,,9807,50090,,,rule,RULE-COA-090,v4c,,SRC-XLS-E80F1CD6,"Tarnfield Co-Invest L.P. | 50040 - Audit Fees | Expense: Audit Fees (US) | 224 GL rows | Dr 7,400.00 Cr 7,300.00 USD","{'sheet': 'Investor-Level GL', 'row': 30832}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-1090,2026-06-30,50050 - Tax Compliance Fees · Expense: Tax Fees (UK),4107.3,USD,Expense: Professional fee - Taxation Services,,,9807,50140,,,rule,RULE-COA-092,v4c,,SRC-XLS-E80F1CD6,"Tarnfield Co-Invest L.P. | 50050 - Tax Compliance Fees | Expense: Tax Fees (UK) | 339 GL rows | Dr 11,119.13 Cr 7,011.83 USD","{'sheet': 'Investor-Level GL', 'row': 29281}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-1091,2026-06-30,50050 - Tax Compliance Fees · Expense: Tax Fees (US),0.0,USD,Expense: Professional fee - Taxation Services,,,9807,50140,,,rule,RULE-COA-093,v4c,,SRC-XLS-E80F1CD6,"Tarnfield Co-Invest L.P. | 50050 - Tax Compliance Fees | Expense: Tax Fees (US) | 224 GL rows | Dr 4,000.00 Cr 4,000.00 USD","{'sheet': 'Investor-Level GL', 'row': 31056}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-1092,2026-06-30,50200 - Running Expenses · Expense: Bank Charges,62.26,USD,Expense: bank charges,,,9807,50071,,,rule,RULE-COA-098,v4c,,SRC-XLS-E80F1CD6,Tarnfield Co-Invest L.P. | 50200 - Running Expenses | Expense: Bank Charges | 339 GL rows | Dr 62.44 Cr 0.18 USD,"{'sheet': 'Investor-Level GL', 'row': 29061}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-1093,2026-06-30,10010 - Cash · Cash Paid,-18966.81,EUR,Cash FX gains / losses,,,5207,10000,,,rule,RULE-COA-008,v4c,,SRC-XLS-E80F1CD6,"Vossthorpe Co-Invest L.P. | 10010 - Cash | Cash Paid | 7 GL rows | Dr 0.00 Cr 18,966.81 EUR","{'sheet': 'Investor-Level GL', 'row': 2225}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-1094,2026-06-30,10010 - Cash · Cash Paid (Multi-Currency),-83724.02,EUR,Cash paid,,,5207,10000,,,rule,RULE-COA-006,v4c,,SRC-XLS-E80F1CD6,"Vossthorpe Co-Invest L.P. | 10010 - Cash | Cash Paid (Multi-Currency) | 2 GL rows | Dr 4,234,775.98 Cr 4,318,500.00 EUR","{'sheet': 'Investor-Level GL', 'row': 2223}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-1095,2026-06-30,10010 - Cash · Cash Received,83946.81,EUR,Cash FX gains / losses,,,5207,10000,,,rule,RULE-COA-007,v4c,,SRC-XLS-E80F1CD6,"Vossthorpe Co-Invest L.P. | 10010 - Cash | Cash Received | 6 GL rows | Dr 83,946.81 Cr 0.00 EUR","{'sheet': 'Investor-Level GL', 'row': 2236}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-1096,2026-06-30,10020 - Investment Interest Receivable · Receivable: Investment Interest,1026438.34,EUR,Receivable: PIK Interest acquired,,,5207,10016,,,rule,RULE-COA-011,v4c,,SRC-XLS-E80F1CD6,"Vossthorpe Co-Invest L.P. | 10020 - Investment Interest Receivable | Receivable: Investment Interest | 4 GL rows | Dr 8,174,908.37 Cr 7,148,470.03 EUR","{'sheet': 'Investor-Level GL', 'row': 2208}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-1097,2026-06-30,10050 - Sundry Receivables · Receivable: Other,-4234775.98,EUR,Other receivables,,,5207,10022,,,rule,RULE-COA-013,v4c,,SRC-XLS-E80F1CD6,"Vossthorpe Co-Invest L.P. | 10050 - Sundry Receivables | Receivable: Other | 1 GL rows | Dr 0.00 Cr 4,234,775.98 EUR","{'sheet': 'Investor-Level GL', 'row': 2264}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-1098,2026-06-30,10140 - Investments · Investment Equity: Purchase,4318500.0,EUR,Investment - Equity - Purchase,,,5207,10030,,,rule,RULE-COA-017,v4c,,SRC-XLS-E80F1CD6,"Vossthorpe Co-Invest L.P. | 10140 - Investments | Investment Equity: Purchase | 1 GL rows | Dr 4,318,500.00 Cr 0.00 EUR","{'sheet': 'Investor-Level GL', 'row': 2218}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-1099,2026-06-30,10170 - Investments Appreciation/(Depreciation) · Investment: Unrealised Appreciation/(Depreciation),3407882.67,EUR,Investment - Equity - Unrealized appreciation,,,5207,10040,,,rule,RULE-COA-027,v4c,,SRC-XLS-E80F1CD6,"Vossthorpe Co-Invest L.P. | 10170 - Investments Appreciation/(Depreciation) | Investment: Unrealised Appreciation/(Depreciation) | 31 GL rows | Dr 381,470,512.63 Cr 378,062,629.96 EUR","{'sheet': 'Investor-Level GL', 'row': 2181}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-1100,2026-06-30,20020 - Accruals · Accruals: Expenses,-400.0,EUR,Accrued Expenses,,,5207,20030,,,rule,RULE-COA-034,v4c,,SRC-XLS-E80F1CD6,"Vossthorpe Co-Invest L.P. | 20020 - Accruals | Accruals: Expenses | 2 GL rows | Dr 29,000.00 Cr 29,400.00 EUR","{'sheet': 'Investor-Level GL', 'row': 2252}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-1101,2026-06-30,20030 - General Partner Share Payable · Payable: General Partner Share,-25.0,EUR,Management fees payable,,,5207,20015,,,rule,RULE-COA-037,v4c,,SRC-XLS-E80F1CD6,Vossthorpe Co-Invest L.P. | 20030 - General Partner Share Payable | Payable: General Partner Share | 2 GL rows | Dr 222.00 Cr 247.00 EUR,"{'sheet': 'Investor-Level GL', 'row': 2253}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-1102,2026-06-30,30015 - Capital Calls · Capital Calls: Investments,-83724.02,EUR,Call: Investments,,,5207,30010,,,rule,RULE-COA-044,v4c,,SRC-XLS-E80F1CD6,"Vossthorpe Co-Invest L.P. | 30015 - Capital Calls | Capital Calls: Investments | 1 GL rows | Dr 0.00 Cr 83,724.02 EUR","{'sheet': 'Investor-Level GL', 'row': 2266}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-1103,2026-06-30,30040 - Income Attributed to GP re GP Share · General Partner Share Paid,25.0,EUR,Expense: General Partner Profit Share,,,5207,50010,,,rule,RULE-COA-058,v4c,,SRC-XLS-E80F1CD6,Vossthorpe Co-Invest L.P. | 30040 - Income Attributed to GP re GP Share | General Partner Share Paid | 2 GL rows | Dr 247.00 Cr 222.00 EUR,"{'sheet': 'Investor-Level GL', 'row': 2254}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-1104,2026-06-30,40030 - Unrealised Gain/(Loss) - Investments · Unrealised Gain/(Loss):  Gain on Investments,-3407882.67,EUR,Unrealised Gain: Investments,,,5207,40066,,,rule,RULE-COA-073,v4c,,SRC-XLS-E80F1CD6,"Vossthorpe Co-Invest L.P. | 40030 - Unrealised Gain/(Loss) - Investments | Unrealised Gain/(Loss):  Gain on Investments | 31 GL rows | Dr 378,062,629.96 Cr 381,470,512.63 EUR","{'sheet': 'Investor-Level GL', 'row': 2180}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-1105,2026-06-30,40070 - Interest Income - Bank · Income: Bank Interest Received,-222.79,EUR,Income: Bank interest,,,5207,40051,,,rule,RULE-COA-080,v4c,,SRC-XLS-E80F1CD6,Vossthorpe Co-Invest L.P. | 40070 - Interest Income - Bank | Income: Bank Interest Received | 5 GL rows | Dr 0.00 Cr 222.79 EUR,"{'sheet': 'Investor-Level GL', 'row': 2237}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-1106,2026-06-30,40100 - Interest Income - Investments · Income: Investment Interest Accrual,-1026438.34,EUR,"Income: interest income, investment related",,,5207,40020,,,rule,RULE-COA-084,v4c,,SRC-XLS-E80F1CD6,"Vossthorpe Co-Invest L.P. | 40100 - Interest Income - Investments | Income: Investment Interest Accrual | 4 GL rows | Dr 7,148,470.03 Cr 8,174,908.37 EUR","{'sheet': 'Investor-Level GL', 'row': 2209}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-1107,2026-06-30,50020 - Administration Fees · Expense: Administration Fees,9580.01,EUR,Expense: Adminstration fees,,,5207,50080,,,rule,RULE-COA-088,v4c,,SRC-XLS-E80F1CD6,"Vossthorpe Co-Invest L.P. | 50020 - Administration Fees | Expense: Administration Fees | 4 GL rows | Dr 17,280.01 Cr 7,700.00 EUR","{'sheet': 'Investor-Level GL', 'row': 2224}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-1108,2026-06-30,50040 - Audit Fees · Expense: Audit Fees (UK),100.0,EUR,Expense: Audit fees,,,5207,50090,,,rule,RULE-COA-091,v4c,,SRC-XLS-E80F1CD6,"Vossthorpe Co-Invest L.P. | 50040 - Audit Fees | Expense: Audit Fees (UK) | 2 GL rows | Dr 6,500.00 Cr 6,400.00 EUR","{'sheet': 'Investor-Level GL', 'row': 2248}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-1109,2026-06-30,50050 - Tax Compliance Fees · Expense: Tax Fees (UK),11073.5,EUR,Expense: Professional fee - Taxation Services,,,5207,50140,,,rule,RULE-COA-092,v4c,,SRC-XLS-E80F1CD6,"Vossthorpe Co-Invest L.P. | 50050 - Tax Compliance Fees | Expense: Tax Fees (UK) | 4 GL rows | Dr 20,173.50 Cr 9,100.00 EUR","{'sheet': 'Investor-Level GL', 'row': 2228}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-1110,2026-06-30,50050 - Tax Compliance Fees · Expense: Tax Fees (US),100.0,EUR,Expense: Professional fee - Taxation Services,,,5207,50140,,,rule,RULE-COA-093,v4c,,SRC-XLS-E80F1CD6,"Vossthorpe Co-Invest L.P. | 50050 - Tax Compliance Fees | Expense: Tax Fees (US) | 2 GL rows | Dr 5,900.00 Cr 5,800.00 EUR","{'sheet': 'Investor-Level GL', 'row': 2250}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-1111,2026-06-30,50200 - Running Expenses · Expense: Bank Charges,56.02,EUR,Expense: bank charges,,,5207,50071,,,rule,RULE-COA-098,v4c,,SRC-XLS-E80F1CD6,Vossthorpe Co-Invest L.P. | 50200 - Running Expenses | Expense: Bank Charges | 4 GL rows | Dr 56.02 Cr 0.00 EUR,"{'sheet': 'Investor-Level GL', 'row': 2226}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-1112,2026-06-30,50200 - Running Expenses · Expense: Other Expenses,-1542.72,EUR,Expense: sundry expenses,,,5207,50070,,,rule,RULE-COA-100,v4c,,SRC-XLS-E80F1CD6,"Vossthorpe Co-Invest L.P. | 50200 - Running Expenses | Expense: Other Expenses | 1 GL rows | Dr 0.00 Cr 1,542.72 EUR","{'sheet': 'Investor-Level GL', 'row': 2262}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-1113,2026-06-30,10010 - Cash · Cash Paid,-15179683.44,USD,Cash FX gains / losses,,,2225,10000,,,rule,RULE-COA-008,v4c,,SRC-XLS-E80F1CD6,"X3 Co-Invest L.P. | 10010 - Cash | Cash Paid | 20 GL rows | Dr 0.00 Cr 15,179,683.44 USD","{'sheet': 'Investor-Level GL', 'row': 1730}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-1114,2026-06-30,10010 - Cash · Cash Received,1654.08,USD,Cash FX gains / losses,,,2225,10000,,,rule,RULE-COA-007,v4c,,SRC-XLS-E80F1CD6,"X3 Co-Invest L.P. | 10010 - Cash | Cash Received | 6 GL rows | Dr 1,654.08 Cr 0.00 USD","{'sheet': 'Investor-Level GL', 'row': 1750}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-1115,2026-06-30,10140 - Investments · Investment Equity: Purchase,15000000.0,USD,Investment - Equity - Purchase,,,2225,10030,,,rule,RULE-COA-017,v4c,,SRC-XLS-E80F1CD6,"X3 Co-Invest L.P. | 10140 - Investments | Investment Equity: Purchase | 2 GL rows | Dr 15,000,000.00 Cr 0.00 USD","{'sheet': 'Investor-Level GL', 'row': 1720}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-1116,2026-06-30,10170 - Investments Appreciation/(Depreciation) · Investment: Unrealised Appreciation/(Depreciation),158588.29,USD,Investment - Equity - Unrealized appreciation,,,2225,10040,,,rule,RULE-COA-027,v4c,,SRC-XLS-E80F1CD6,"X3 Co-Invest L.P. | 10170 - Investments Appreciation/(Depreciation) | Investment: Unrealised Appreciation/(Depreciation) | 4 GL rows | Dr 15,158,588.29 Cr 15,000,000.00 USD","{'sheet': 'Investor-Level GL', 'row': 1724}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
GL-1117,2026-06-30,20020 - Accruals · Accruals: Expenses,-13595.52,USD,Accrued Expenses,,,2225,20030,,,rule,RULE-COA-034,v4c,,SRC-XLS-E80F1CD6,"X3 Co-Invest L.P. | 20020 - Accruals | Accruals: Expenses | 2 GL rows | Dr 0.00 Cr 13,595.52 USD","{'sheet': 'Investor-Level GL', 'row': 1780}",CLOSE-2026-Q2-KESTREL-GL-LOADER,validated_mapping_csv_v1
